"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-08","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","94.8","","","","1"
"2017-09","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.6","","","","1"
"2017-10","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.0","","","","1"
"2017-11","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","99.7","","","","1"
"2017-12","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.5","","","","1"
"2018-01","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.2","","","","1"
"2018-02","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.0","","","","1"
"2018-03","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.1","","","","1"
"2018-04","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.7","","","","1"
"2018-05","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.7","","","","1"
"2018-06","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","96.7","","","","1"
"2018-07","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","95.0","","","","1"
"2018-08","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","95.6","","","","1"
"2018-09","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.7","","","","1"
"2018-10","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","99.2","","","","1"
"2018-11","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.1","","","","1"
"2018-12","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","95.2","","","","1"
"2019-01","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","95.6","","","","1"
"2019-02","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","96.9","","","","1"
"2019-03","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.3","","","","1"
"2019-04","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","99.9","","","","1"
"2019-05","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.4","","","","1"
"2019-06","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","97.1","","","","1"
"2019-07","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","96.4","","","","1"
"2019-08","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","98.0","","","","1"
"2019-09","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","99.3","","","","1"
"2019-10","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","100.7","","","","1"
"2019-11","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","99.8","","","","1"
"2019-12","Newfoundland and Labrador","2016A000210","Clothing and footwear","2002=100","17","units","0","v41691304","3.139","96.4","","","","1"
"2009-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","90.6","","","","1"
"2009-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","97.1","","","","1"
"2009-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.7","","","","1"
"2009-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.9","","","","1"
"2009-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.4","","","","1"
"2009-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.4","","","","1"
"2009-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","97.9","","","","1"
"2009-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.8","","","","1"
"2009-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.8","","","","1"
"2009-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.4","","","","1"
"2009-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.5","","","","1"
"2009-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.5","","","","1"
"2010-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.0","","","","1"
"2010-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.3","","","","1"
"2010-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.4","","","","1"
"2010-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.7","","","","1"
"2010-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.8","","","","1"
"2010-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.7","","","","1"
"2010-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.0","","","","1"
"2010-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","94.6","","","","1"
"2010-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.9","","","","1"
"2010-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.6","","","","1"
"2010-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.2","","","","1"
"2010-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","94.1","","","","1"
"2011-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","89.8","","","","1"
"2011-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","92.8","","","","1"
"2011-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.4","","","","1"
"2011-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.8","","","","1"
"2011-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.1","","","","1"
"2011-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.0","","","","1"
"2011-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.3","","","","1"
"2011-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.9","","","","1"
"2011-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.3","","","","1"
"2011-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.5","","","","1"
"2011-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.7","","","","1"
"2011-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.3","","","","1"
"2012-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","97.0","","","","1"
"2012-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.9","","","","1"
"2012-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.1","","","","1"
"2012-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.2","","","","1"
"2012-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.2","","","","1"
"2012-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.7","","","","1"
"2012-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.3","","","","1"
"2012-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.6","","","","1"
"2012-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.5","","","","1"
"2012-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.2","","","","1"
"2012-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.0","","","","1"
"2012-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","95.4","","","","1"
"2013-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","94.9","","","","1"
"2013-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.1","","","","1"
"2013-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.1","","","","1"
"2013-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","108.6","","","","1"
"2013-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","107.9","","","","1"
"2013-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","107.0","","","","1"
"2013-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","106.6","","","","1"
"2013-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.6","","","","1"
"2013-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","106.6","","","","1"
"2013-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","110.4","","","","1"
"2013-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","108.7","","","","1"
"2013-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.9","","","","1"
"2014-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.5","","","","1"
"2014-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.2","","","","1"
"2014-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.5","","","","1"
"2014-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.1","","","","1"
