"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.5","","","","1"
"2014-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.0","","","","1"
"2014-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.1","","","","1"
"2014-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.2","","","","1"
"2014-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.3","","","","1"
"2015-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.1","","","","1"
"2015-02","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.2","","","","1"
"2015-03","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.5","","","","1"
"2015-04","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.0","","","","1"
"2015-05","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.7","","","","1"
"2015-06","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2015-07","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.8","","","","1"
"2015-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.6","","","","1"
"2015-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2015-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.3","","","","1"
"2015-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.8","","","","1"
"2015-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.0","","","","1"
"2016-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.8","","","","1"
"2016-02","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.9","","","","1"
"2016-03","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.8","","","","1"
"2016-04","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.6","","","","1"
"2016-05","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.7","","","","1"
"2016-06","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2016-07","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.0","","","","1"
"2016-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.7","","","","1"
"2016-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2016-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2016-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2016-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.8","","","","1"
"2017-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.2","","","","1"
"2017-02","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.2","","","","1"
"2017-03","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.3","","","","1"
"2017-04","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.0","","","","1"
"2017-05","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2017-06","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.1","","","","1"
"2017-07","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.6","","","","1"
"2017-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","6.1","","","","1"
"2017-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.9","","","","1"
"2017-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.9","","","","1"
"2017-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.8","","","","1"
"2017-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.9","","","","1"
"2018-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2018-02","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2018-03","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2018-04","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.3","","","","1"
"2018-05","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.9","","","","1"
"2018-06","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.8","","","","1"
"2018-07","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.1","","","","1"
"2018-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.9","","","","1"
"2018-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.6","","","","1"
"2018-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.6","","","","1"
"2018-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.5","","","","1"
"2018-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.7","","","","1"
"2019-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2019-02","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.4","","","","1"
"2019-03","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2019-04","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.3","","","","1"
"2019-05","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.5","","","","1"
"2019-06","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.3","","","","1"
"2019-07","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.9","","","","1"
"2019-08","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","5.5","","","","1"
"2019-09","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.1","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.2","","","","1"
"2019-11","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.7","","","","1"
"2019-12","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2091179","1.8.1.3","4.6","","","","1"
"2009-01","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","175.0","","","","1"
"2009-02","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","176.6","","","","1"
"2009-03","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","178.0","","","","1"
"2009-04","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","177.8","","","","1"
"2009-05","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","187.9","","","","1"
"2009-06","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","199.5","","","","1"
"2009-07","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","194.9","","","","1"
"2009-08","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","193.4","","","","1"
"2009-09","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","197.1","","","","1"
"2009-10","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","187.9","","","","1"
"2009-11","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","186.4","","","","1"
"2009-12","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","182.7","","","","1"
"2010-01","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","178.0","","","","1"
"2010-02","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","179.7","","","","1"
"2010-03","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","180.7","","","","1"
"2010-04","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","183.2","","","","1"
"2010-05","Newfoundland and Labrador","2016A000210","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2091704","2.3.1.3","200.5","","","","1"
