Index,lat_long,date,cool_deg_days,dir_max_gust,heat_deg_days,max_temp,mean_temp,min_temp,snow_grnd,spd_max_gust,total_precip,total_rain,total_snow,postal_code
4680,5,2020-07-17,7.68,21.66666667,0,30.72,25.68,20.56,0,33.66666667,0.075,0,0,M3J 1N4
4681,5,2020-07-18,8.275,20.66666667,0,31.85,26.275,20.65,,37.33333333,0.333333333,0,0,M3J 1N4
4682,5,2020-07-19,7.3,26.66666667,0,29.4,25.3,21.15,,64,14.13333333,9,0,M3J 1N4
4683,5,2020-07-20,5.85,29,0,29.55,23.85,18.125,,44,0,0,0,M3J 1N4
4684,5,2020-07-21,2.9,,0,26.025,20.9,15.725,,,0.166666667,0,0,M3J 1N4
4685,5,2020-07-22,5.04,35,0,26.5,23.04,19.52,0,32,17.85,15,0,M3J 1N4
4686,5,2020-07-23,4.9,19.5,0,26.8,22.9,18.975,,33.5,0.066666667,0,0,M3J 1N4
4687,5,2020-07-24,4.975,,0,27.5,22.975,18.475,,,0.3,0,0,M3J 1N4
4688,5,2020-07-25,5.88,26,0,30.04,23.88,17.68,0,37,0.175,0,0,M3J 1N4
4689,5,2020-07-26,8.62,26.66666667,0,33.04,26.62,20.12,0,40.66666667,0.175,0,0,M3J 1N4
4690,5,2020-07-27,9.14,29.66666667,0,32.24,27.14,21.96,0,49.33333333,2.575,3.8,0,M3J 1N4
4691,5,2020-07-28,6.175,28.66666667,0,30.3,24.175,18.025,,42.33333333,0.266666667,0,0,M3J 1N4
4692,5,2020-07-29,6.425,28.5,0,29.825,24.425,18.975,,38,1.366666667,0.6,0,M3J 1N4
4693,5,2020-07-30,4.5,18.5,0,27.7,22.5,17.3,,37,0.3,0,0,M3J 1N4
4694,5,2020-07-31,5.475,36,0,28.125,23.475,18.8,,32,0.333333333,0,0,M3J 1N4
4695,5,2020-08-01,5.76,12,0,29.2,23.76,18.22,0,37,8.925,13.5,0,M3J 1N4
4696,5,2020-08-02,5.38,23.66666667,0,27.16,23.38,19.56,0,56.66666667,30.125,26.2,0,M3J 1N4
4697,5,2020-08-03,3.225,23,0,24.6,21.225,17.85,,42.66666667,22.86666667,26.8,0,M3J 1N4
4698,5,2020-08-04,2.875,29.5,0,24.175,20.875,17.55,,45.5,8.766666667,10.4,0,M3J 1N4
4699,5,2020-08-05,1.1,27,0.05,23.9,19.05,14.15,,43.66666667,0.2,0,0,M3J 1N4
4700,5,2020-08-06,0.525,,0,23.825,18.525,13.175,,,0,0,0,M3J 1N4
4701,5,2020-08-07,2.2,,0,25.425,20.2,14.925,,,0,0,0,M3J 1N4
4702,5,2020-08-08,3.675,21,0,27.175,21.675,16.1,,32,0.233333333,0,0,M3J 1N4
4703,5,2020-08-09,6.3,24.33333333,0,28.525,24.3,20,,38.66666667,0,0,0,M3J 1N4
4704,5,2020-08-10,8.066666667,20,0,30.76666667,26.06666667,21.3,,35.66666667,0,0,0,M3J 1N4
4705,5,2020-08-11,5.025,26.66666667,0,29.25,23.025,16.725,,43,0,0,0,M3J 1N4
4706,5,2020-08-12,4.55,20,0,29.6,22.55,15.475,,37,0,0,0,M3J 1N4
4707,5,2020-08-13,6.08,,0,29.58,24.08,18.52,0,,0,0,0,M3J 1N4
4708,5,2020-08-14,6.44,9.5,0,28.68,24.44,20.18,0,34,0,0,0,M3J 1N4
4709,5,2020-08-15,4.24,8,0,27.38,22.24,17.06,0,35,0,0,0,M3J 1N4
4710,5,2020-08-16,3.76,14,0,25.04,21.76,18.38,0,33,2.925,5.5,0,M3J 1N4
4711,5,2020-08-17,3.34,29,0,26.78,21.34,15.88,0,43.66666667,6.825,2.7,0,M3J 1N4
4712,5,2020-08-18,1.76,33,0,24.86,19.76,14.58,0,45.33333333,0.2,0.4,0,M3J 1N4
4713,5,2020-08-19,0.42,35,0.18,23.54,18.24,12.92,0,36.66666667,0,0,0,M3J 1N4
4714,5,2020-08-20,1.12,20,0,26.82,19.12,11.38,0,42,0.05,0,0,M3J 1N4
4715,5,2020-08-21,5.86,28,0,30.02,23.86,17.68,0,45,0.225,0,0,M3J 1N4
4716,5,2020-08-22,6.725,,0,29.725,24.725,19.725,,,0,0,0,M3J 1N4
4717,5,2020-08-23,7.15,24,0,31.325,25.15,18.9,,37,0,0,0,M3J 1N4
4718,5,2020-08-24,8.56,26,0,32.66,26.56,20.4,0,38.5,0.125,0,0,M3J 1N4
4719,5,2020-08-25,4.52,31,0,27.28,22.52,17.74,0,52,0,0,0,M3J 1N4
4720,5,2020-08-26,0.12,,0.4,21.7,17.72,13.68,0,,7.8,8.2,0,M3J 1N4
4721,5,2020-08-27,6.18,29.33333333,0,30.22,24.18,18.08,0,51.66666667,0.066666667,0.1,0,M3J 1N4
4722,5,2020-08-28,1.98,10,0,23.56,19.98,16.36,0,33,0.7,1.4,0,M3J 1N4
4723,5,2020-08-29,3.66,32,0,26.32,21.66,16.98,0,61,1.1,2.2,0,M3J 1N4
4724,5,2020-08-30,0.98,31.66666667,0,22.96,18.98,15,0,34,0,0,0,M3J 1N4
4725,5,2020-08-31,1.18,8.333333333,0,24.06,19.18,14.26,0,42.66666667,0,0,0,M3J 1N4
4726,5,2020-09-01,5.5,16,0,27.625,23.5,19.35,,39,4.133333333,10.4,0,M3J 1N4
4727,5,2020-09-02,5.1,27.33333333,0,27.95,23.1,18.175,,51.33333333,2.3,1.6,0,M3J 1N4
4728,5,2020-09-03,2.96,22,0,27.46,20.96,14.42,0,49,1.4,2.8,0,M3J 1N4
4729,5,2020-09-04,0.625,26.66666667,0.2,22.9,18.425,13.9,,51,0.233333333,0.2,0,M3J 1N4
4730,5,2020-09-05,0,26.5,0.925,21.45,17.075,12.7,,34,0,0,0,M3J 1N4
4731,5,2020-09-06,0,14,2.1,21.725,15.9,10.075,,32,0,0,0,M3J 1N4
4732,5,2020-09-07,1.8,18.66666667,0,23.8,19.8,15.775,,57.33333333,5.633333333,5.2,0,M3J 1N4
4733,5,2020-09-08,0,34,2.45,16.55,15.55,14.5,,32,0,0,0,M3J 1N4
4734,5,2020-09-09,0,,1.825,18.2,16.175,14.15,,,0,0,0,M3J 1N4
4735,5,2020-09-10,0,32.5,1.1,19.88,16.9,13.92,0,38,0.15,0.3,0,M3J 1N4
4736,5,2020-09-11,0,6,3.6,17.62,14.4,11.14,0,37,0.175,0,0,M3J 1N4
4737,5,2020-09-12,0,8.5,2.48,20.72,15.52,10.26,0,35,0,0,0,M3J 1N4
4738,5,2020-09-13,2.72,27.33333333,0,25.86,20.72,15.5,0,53.66666667,6.525,3.8,0,M3J 1N4
4739,5,2020-09-14,0,31.33333333,4.7,17.54,13.3,9.02,0,39.33333333,0,0,0,M3J 1N4
4740,5,2020-09-15,0,21.5,5.26,19.14,12.74,6.3,0,36,0.05,0,0,M3J 1N4
4741,5,2020-09-16,0.84,21,0,24.06,18.84,13.6,0,42,0,0,0,M3J 1N4
4742,5,2020-09-17,0,22.66666667,3.54,19.08,14.46,9.78,0,38.33333333,0,0,0,M3J 1N4
4743,5,2020-09-18,0,25.66666667,7.08,15.8,10.92,6.02,0,43,0.05,0,0,M3J 1N4
4744,5,2020-09-19,0,9.5,8.76,14.88,9.24,3.54,0,32,0.2,0,0,M3J 1N4
4745,5,2020-09-20,0,12,5.68,16.78,12.32,7.78,0,35,0.275,0,0,M3J 1N4
4746,5,2020-09-21,0,16,5,19.025,13,6.975,,32,0.233333333,0,0,M3J 1N4
4747,5,2020-09-22,0,,3.65,20.85,14.35,7.85,,,0,0,0,M3J 1N4
4748,5,2020-09-23,1.85,30,0,27.075,19.85,12.6,,38.66666667,0.3,0,0,M3J 1N4
4749,5,2020-09-24,0.425,19,0.125,24.525,18.3,12,,35,2.333333333,2,0,M3J 1N4
4750,5,2020-09-25,1.22,,0.08,24.12,19.14,14.08,0,,0.05,0,0,M3J 1N4
4751,5,2020-09-26,1.3,18.66666667,0,25.18,19.3,13.36,0,34,0.225,0,0,M3J 1N4
4752,5,2020-09-27,4.16,20,0,25.48,22.16,18.82,0,39,0.125,0,0,M3J 1N4
4753,5,2020-09-28,2.68,24.33333333,0,25.96,20.68,15.4,0,46,8.4,10.5,0,M3J 1N4
4754,5,2020-09-29,0,22.5,2.08,18.94,15.92,12.9,0,41,2.6,1.6,0,M3J 1N4
4755,5,2020-09-30,0,22.33333333,3.3,18.54,14.7,10.8,0,59.33333333,6.475,4.7,0,M3J 1N4
4756,5,2020-10-01,0,25,4.68,17.46,13.32,9.16,0,42,0.45,0.1,0,M3J 1N4
4757,5,2020-10-02,0,34,7.275,15.275,10.725,6.15,,34,0.066666667,0,0,M3J 1N4
4758,5,2020-10-03,0,,9.5,13.05,8.5,3.85,,,1.333333333,4,0,M3J 1N4
4759,5,2020-10-04,0,,8.825,11.675,9.175,6.65,,,2.266666667,3.2,0,M3J 1N4
4760,5,2020-10-05,0,,7.1,15.28,10.9,6.44,0,,0.125,0,0,M3J 1N4
4761,5,2020-10-06,0,20.33333333,5.5,18.04,12.5,6.92,0,41.33333333,0.05,0.1,0,M3J 1N4
4762,5,2020-10-07,0,30,3.52,18.74,14.48,10.16,0,75,2.45,2.6,0,M3J 1N4
4763,5,2020-10-08,0,30,8.075,14.175,9.925,5.675,,59,1.3,0.8,0,M3J 1N4
4764,5,2020-10-09,0,20,7.875,16.55,10.125,3.7,,35,0.066666667,0,0,M3J 1N4
4765,5,2020-10-10,0,31,2.625,21.925,15.375,8.8,,46.66666667,0.2,0.4,0,M3J 1N4
4766,5,2020-10-11,0,6,9.88,11.46,8.12,4.72,0,45.5,0,0,0,M3J 1N4
4767,5,2020-10-12,0,8.333333333,6.4,16,11.6,7.18,0,43.33333333,1.675,3,0,M3J 1N4
4768,5,2020-10-13,0,30.33333333,3.82,18.2,14.18,10.1,0,40.66666667,4.7,3.9,0,M3J 1N4
4769,5,2020-10-14,0,25,5.92,16.6,12.08,7.5,0,35,0.425,0.3,0,M3J 1N4
4770,5,2020-10-15,0,24.33333333,5.68,15.94,12.32,8.66,0,49,10.4,11,0,M3J 1N4
4771,5,2020-10-16,0,26.5,9.96,12.04,8.04,4.02,0,41,0.1,0,0,M3J 1N4
4772,5,2020-10-17,0,22.66666667,9.94,13.58,8.06,2.46,0,42,0.275,0,0,M3J 1N4
4773,5,2020-10-18,0,24.33333333,7.8,13.75,10.2,6.625,,40.33333333,1.9,2,0,M3J 1N4
4774,5,2020-10-19,0,18.5,10.775,8.175,7.225,6.25,,35,5.866666667,8.6,0,M3J 1N4
4775,5,2020-10-20,0,9,9.175,11.4,8.825,6.15,,35,1.666666667,1.2,0,M3J 1N4
4776,5,2020-10-21,0,28,6.06,17.04,11.94,6.8,0,51.66666667,4.75,3.9,0,M3J 1N4
4777,5,2020-10-22,0,9.5,7.96,12.3,10.04,7.78,0,34.5,1.825,1.1,0,M3J 1N4
4778,5,2020-10-23,0,23,2.075,23.05,15.925,8.775,,62.66666667,3.2,2.6,0,M3J 1N4
4779,5,2020-10-24,0,30.66666667,12.04,8.66,5.96,3.2,0,48.66666667,0,0,0,M3J 1N4
4780,5,2020-10-25,0,7,13.44,7.06,4.56,2.02,0,41.5,0.4,0.6,0,M3J 1N4
4781,5,2020-10-26,0,7,12.34,8.24,5.66,3.02,0,46,1.2,0.8,0,M3J 1N4
4782,5,2020-10-27,0,,13.2,6.6,4.8,2.975,0,,6.766666667,6.8,0,M3J 1N4
4783,5,2020-10-28,0,24.5,10.63333333,11.76666667,7.366666667,2.966666667,,45,0,0,0,M3J 1N4
4784,5,2020-10-29,0,4.333333333,11.45,10.65,6.55,2.4,,39,0.533333333,1.6,0,M3J 1N4
4785,5,2020-10-30,0,15,18,2.875,0,-2.875,,34,0,0,0,M3J 1N4
4786,5,2020-10-31,0,17.5,16.3,8.28,1.7,-4.9,0,35,0,0,0,M3J 1N4
4787,5,2020-11-01,0,24.66666667,12.42,11.02,5.58,0.08,0.5,67,5.675,1.2,2.5,M3J 1N4
4788,5,2020-11-02,0,30,15.28,7.3,2.72,-1.92,1,64,0,0,0,M3J 1N4
4789,5,2020-11-03,0,28,12.4,7.3,5.6,3.86,0,48.66666667,0,0,0,M3J 1N4
4790,5,2020-11-04,0,21,7.8,17.3,10.2,3.1,,41,0,0,0,M3J 1N4
4791,5,2020-11-05,0,20,4.125,17.325,13.875,10.375,,34,0,0,0,M3J 1N4
4792,5,2020-11-06,0,22,4.8,19.16,13.2,7.18,0,35,0,0,0,M3J 1N4
4793,5,2020-11-07,0,23.5,3.75,19.35,14.25,9.125,0,33.5,0,0,0,M3J 1N4
4794,5,2020-11-08,0,,5,19.85,13,6.1,,,0,0,0,M3J 1N4
4795,5,2020-11-09,0,,4.75,18.575,13.25,7.925,,,0,0,0,M3J 1N4
4796,5,2020-11-10,0,22,2.66,22.88,15.34,7.74,0,35,0.25,0.5,0,M3J 1N4
4797,5,2020-11-11,0,24.33333333,5.44,18.22,12.56,6.88,0,42.33333333,0.225,0.3,0,M3J 1N4
4798,5,2020-11-12,0,,11.4,9.72,6.6,3.44,0,,0,0,0,M3J 1N4
4799,5,2020-11-13,0,29.33333333,12.02,9.28,5.98,2.62,0,40.66666667,0.075,0.1,0,M3J 1N4
4800,5,2020-11-14,0,11.5,13.06,7.94,4.94,1.9,0,36,0.8,1.6,0,M3J 1N4
4801,5,2020-11-15,0,24,10.28,12.64,7.72,2.76,0,93.66666667,7.675,5.5,0,M3J 1N4
4802,5,2020-11-16,0,25.66666667,14.48,4.74,3.52,2.28,0.5,62.33333333,0.05,0.1,0,M3J 1N4
4803,5,2020-11-17,0,30.66666667,18.775,3.6,-0.775,-5.175,0.5,59.66666667,0.2,0,0.6,M3J 1N4
4804,5,2020-11-18,0,,19.6,2.5,-1.6,-5.65,0,,0,0,0,M3J 1N4
4805,5,2020-11-19,0,23.66666667,9.65,14.325,8.35,2.325,,48,0,0,0,M3J 1N4
4806,5,2020-11-20,0,25,5.94,16.4,12.06,7.66,0,46.33333333,0,0,0,M3J 1N4
4807,5,2020-11-21,0,29,14.08,6.46,3.92,1.32,0,39.5,0,0,0,M3J 1N4
4808,5,2020-11-22,0,18.5,17.54,2.06,0.46,-1.14,3.5,45.5,19.275,0,20.9,M3J 1N4
4809,5,2020-11-23,0,29,16.78,3.94,1.22,-1.48,10.66666667,43,0,0,0,M3J 1N4
4810,5,2020-11-24,0,12,17.7,2.3,0.3,-1.675,12,35,1.5,0.4,1,M3J 1N4
4811,5,2020-11-25,0,6,13.76,7.44,4.24,0.98,10,32,6.375,6.9,0,M3J 1N4
4812,5,2020-11-26,0,28,9.32,11.48,8.68,5.86,0,40,0.7,0.6,0,M3J 1N4
4813,5,2020-11-27,0,,11.26,7.84,6.74,5.56,0,,0,0,0,M3J 1N4
4814,5,2020-11-28,0,24,12.94,7.3,5.06,2.8,0,41.33333333,0,0,0,M3J 1N4
4815,5,2020-11-29,0,22.33333333,12.38,10.24,5.62,0.94,0,36.33333333,0,0,0,M3J 1N4
4816,5,2020-11-30,0,35,15.14,5.7,2.86,-2.22E-17,0.5,52.33333333,24.65,19.8,3.4,M3J 1N4
4817,5,2020-12-01,0,32.33333333,19.06,0.06,-1.06,-2.14,4.666666667,50.33333333,4.75,0,6.8,M3J 1N4
4818,5,2020-12-02,0,31,16.66,4.22,1.34,-1.56,4,52.66666667,0.25,0,0,M3J 1N4
4819,5,2020-12-03,0,24.33333333,15.84,4.9,2.16,-0.62,3.5,45.66666667,1.2,1.4,1.6,M3J 1N4
4820,5,2020-12-04,0,23,15.82,3.78,2.18,0.56,2,45,3.35,0,0,M3J 1N4
4821,5,2020-12-05,0,34.66666667,18.98,1.72,-0.98,-3.66,1,47.33333333,0,0,0,M3J 1N4
4822,5,2020-12-06,0,33.33333333,20.38,0.9,-2.38,-5.64,0,39,0,0,0,M3J 1N4
4823,5,2020-12-07,0,33,20.76,0.4,-2.76,-5.86,0,43.66666667,0,0,0,M3J 1N4
4824,5,2020-12-08,0,25.33333333,20.26,2,-2.26,-6.48,0,44.33333333,2,0,9,M3J 1N4
4825,5,2020-12-09,0,25.66666667,15.76,4.42,2.24,0.04,4.666666667,43,4,0.1,2.1,M3J 1N4
4826,5,2020-12-10,0,24,14.66,5.72,3.34,0.88,1.5,32,0.05,0,0,M3J 1N4
4827,5,2020-12-11,0,6,13.58,8.7,4.42,0.08,0,41,0,0,0,M3J 1N4
4828,5,2020-12-12,0,20,12.04,8.66,5.96,3.18,0,53,8.6,8,0,M3J 1N4
4829,5,2020-12-13,0,27.33333333,15.66,5.1,2.34,-0.44,0,52,0,0,0,M3J 1N4
4830,5,2020-12-14,0,27.33333333,18,1.98,0,-2,0,61.66666667,0.025,0,0,M3J 1N4
4831,5,2020-12-15,0,29.33333333,22.62,-2.04,-4.62,-7.12,0,39,0.075,0,0.1,M3J 1N4
4832,5,2020-12-16,0,6.666666667,25,-5.44,-7,-8.52,0,55.33333333,0.575,0,1,M3J 1N4
4833,5,2020-12-17,0,5,23.32,-2.68,-5.32,-7.96,0.666666667,37,0.175,0,0.3,M3J 1N4
4834,5,2020-12-18,0,,22.78,-0.32,-4.78,-9.2,0,,0,0,0,M3J 1N4
4835,5,2020-12-19,0,20,18.2,2.5,-0.2,-2.94,0,39,2.225,1.6,1.1,M3J 1N4
4836,5,2020-12-20,0,25.66666667,15.32,4.7,2.68,0.64,0,44.66666667,0.825,0.9,0,M3J 1N4
4837,5,2020-12-21,0,25,16.34,4.24,1.66,-0.98,0,39,0.15,0.2,0,M3J 1N4
4838,5,2020-12-22,0,29.66666667,16.46,3.28,1.54,-0.24,0,63,0,0,0,M3J 1N4
4839,5,2020-12-23,0,16.5,13.88,7.34,4.12,0.84,0,40.5,2.225,3.7,0,M3J 1N4
4840,5,2020-12-24,0,23,14.32,8.82,3.68,-1.5,0.5,53.66666667,12.55,3.8,7.2,M3J 1N4
4841,5,2020-12-25,0,26.66666667,20.38,-0.24,-2.38,-4.5,8.333333333,59.33333333,4.55,0,6.6,M3J 1N4
4842,5,2020-12-26,0,24.33333333,21.52,-2.02,-3.52,-5,11.66666667,60.33333333,0.75,0,1.1,M3J 1N4
4843,5,2020-12-27,0,17.66666667,17.92,3.46,0.08,-3.3,11,40,2.025,3.6,0.1,M3J 1N4
4844,5,2020-12-28,0,26.66666667,17.1,4.14,0.9,-2.38,6.5,73,3.1,2.6,0.1,M3J 1N4
4845,5,2020-12-29,0,28.33333333,20.98,-0.98,-2.98,-4.92,4,41.33333333,0.6,0,1.1,M3J 1N4
4846,5,2020-12-30,0,26.33333333,17.5,5.1,0.5,-4.12,5.5,59,4.1,1.9,0.8,M3J 1N4
4847,5,2020-12-31,0,28.66666667,18.18,1.88,-0.18,-2.2,2,55,0,0,0,M3J 1N4
4848,5,2021-01-01,0,10.33333333,19.18,1.84,-1.18,-4.14,2.5,46,8.275,5.7,3.9,M3J 1N4
4849,5,2021-01-02,0,22,18.06,1.58,-0.06,-1.68,5.333333333,43.66666667,7.35,1.9,2.1,M3J 1N4
4850,5,2021-01-03,0,21.5,17.68,1.52,0.32,-0.84,4.333333333,52,1.625,0,1.2,M3J 1N4
4851,5,2021-01-04,0,,17.86,1.08,0.14,-0.8,4.5,,0,0,0,M3J 1N4
4852,5,2021-01-05,0,,17.62,1.06,0.38,-0.3,4,,0.35,0,0.1,M3J 1N4
4853,5,2021-01-06,0,33,17.6,1.74,0.4,-0.96,4,42.33333333,0.05,0,0.1,M3J 1N4
4854,5,2021-01-07,0,32.66666667,20.74,0.16,-2.74,-5.56,3.5,40,0,0,0,M3J 1N4
4855,5,2021-01-08,0,34,23.54,-2.18,-5.54,-8.88,3.5,33,0,0,0,M3J 1N4
4856,5,2021-01-09,0,32.66666667,18.3,3.54,-0.3,-4.1,3.5,37,0,0,0,M3J 1N4
4857,5,2021-01-10,0,31,18.92,1.76,-0.92,-3.6,3.5,33,0,0,0,M3J 1N4
4858,5,2021-01-11,0,26.66666667,20.28,0.62,-2.28,-5.1,3.5,47.66666667,0,0,0,M3J 1N4
4859,5,2021-01-12,0,25,19.16,-0.46,-1.16,-1.8,3,36.66666667,0.075,0,0.1,M3J 1N4
4860,5,2021-01-13,0,24,16.9,3.2,1.1,-1.025,2.5,43,0,0,0,M3J 1N4
4861,5,2021-01-14,0,11,15.375,4.725,2.625,0.525,1,33,0,0,0,M3J 1N4
4862,5,2021-01-15,0,9,14.35,5.2,3.65,2.05,0,50,3.4,5,0,M3J 1N4
4863,5,2021-01-16,0,27,16.2,4.675,1.8,-1.1,,54.33333333,0,0,0,M3J 1N4
4864,5,2021-01-17,0,29.33333333,16.675,4.275,1.325,-1.675,,46,0.266666667,0,0.6,M3J 1N4
4865,5,2021-01-18,0,25.5,19.375,0.875,-1.375,-3.575,0,39,0,0,0,M3J 1N4
4866,5,2021-01-19,0,27,18.575,1.675,-0.575,-2.8,0.333333333,60.33333333,0.15,0,0.3,M3J 1N4
4867,5,2021-01-20,0,24,22.48,-1.16,-4.48,-7.72,0,52.33333333,0,0,0,M3J 1N4
4868,5,2021-01-21,0,24,17.46,3.32,0.54,-2.28,0,52.66666667,0.225,0,0.4,M3J 1N4
4869,5,2021-01-22,0,27.66666667,20.78,1.36,-2.78,-6.86,0,56.33333333,0.275,0,0.9,M3J 1N4
4870,5,2021-01-23,0,28.33333333,26.36,-4.6,-8.36,-12.1,1,48.33333333,0,0,0,M3J 1N4
4871,5,2021-01-24,0,,23.12,-2.32,-5.12,-7.86,0,,0,0,0,M3J 1N4
4872,5,2021-01-25,0,,18.94,2.02,-0.94,-3.86,0,,0,0,0,M3J 1N4
4873,5,2021-01-26,0,6.333333333,20.34,-0.28,-2.34,-4.36,3,58,6.25,0.1,7.7,M3J 1N4
4874,5,2021-01-27,0,31.66666667,23.94,-2.98,-5.94,-8.86,6.666666667,40,0,0,0,M3J 1N4
4875,5,2021-01-28,0,29,28.34,-7.3,-10.34,-13.36,5,55,0,0,0,M3J 1N4
4876,5,2021-01-29,0,33.33333333,28.4,-7.28,-10.4,-13.46,4.666666667,39.66666667,0.05,0,0.1,M3J 1N4
4877,5,2021-01-30,0,,25.8,-2.44,-7.8,-13.14,4.5,,0,0,0,M3J 1N4
4878,5,2021-01-31,0,7.333333333,25.58,-4.54,-7.58,-10.58,4.666666667,50,0,0,0,M3J 1N4
4879,5,2021-02-01,0,12.33333333,24.9,-2.94,-6.9,-10.82,4.333333333,35,0,0,0,M3J 1N4
4880,5,2021-02-02,0,32.66666667,22.74,-0.6,-4.74,-8.8,3.666666667,61.66666667,0,0,0,M3J 1N4
4881,5,2021-02-03,0,33.33333333,21.04,0.68,-3.04,-6.68,3.333333333,62.33333333,0,0,0,M3J 1N4
4882,5,2021-02-04,0,20,18.975,4.025,-0.975,-5.95,2.5,40,1.033333333,0,1.4,M3J 1N4
4883,5,2021-02-05,0,23,20.4,2.425,-2.4,-7.175,2,68.66666667,3.133333333,2.8,2.4,M3J 1N4
4884,5,2021-02-06,0,24.33333333,25.05,-5.525,-7.05,-8.55,1.5,61.66666667,0,0,0,M3J 1N4
4885,5,2021-02-07,0,27,27.075,-5.75,-9.075,-12.35,3,51,0.466666667,0,0.6,M3J 1N4
4886,5,2021-02-08,0,24,27.65,-6.15,-9.65,-13.1,3.333333333,38.5,0.25,0,0.6,M3J 1N4
4887,5,2021-02-09,0,29,24.525,-2.575,-6.525,-10.425,4.333333333,37,0.433333333,0,0.6,M3J 1N4
4888,5,2021-02-10,0,26.5,26.2,-4.84,-8.2,-11.46,3.666666667,40,0,0,0,M3J 1N4
4889,5,2021-02-11,0,33.66666667,25.08,-3.72,-7.08,-10.4,3.666666667,36.33333333,0.05,0,0.1,M3J 1N4
4890,5,2021-02-12,0,6,29.14,-8.06,-11.14,-14.14,3.333333333,41,0.525,0,1.1,M3J 1N4
4891,5,2021-02-13,0,6,29.04,-8.98,-11.04,-13.08,4.333333333,46,1.6,0,4.1,M3J 1N4
4892,5,2021-02-14,0,,26.48,-3.52,-8.48,-13.4,8,,0.1,0,0.2,M3J 1N4
4893,5,2021-02-15,0,10.33333333,24.26,-3.5,-6.26,-9,6,88.33333333,6.525,0,6.6,M3J 1N4
4894,5,2021-02-16,0,22.33333333,27.86,-6.98,-9.86,-12.7,15,79,4.125,0,6.4,M3J 1N4
4895,5,2021-02-17,0,21,27.25,-3.125,-9.25,-15.35,14.66666667,33.5,0,0,0,M3J 1N4
4896,5,2021-02-18,0,6.5,23.25,-3.05,-5.25,-7.425,13.66666667,38,2.9,0,7.8,M3J 1N4
4897,5,2021-02-19,0,5,22.3,-2.18,-4.3,-6.42,20.66666667,35,2.775,0,3.9,M3J 1N4
4898,5,2021-02-20,0,31,23.12,-1.64,-5.12,-8.58,19.66666667,46,0.25,0,0.9,M3J 1N4
4899,5,2021-02-21,0,20.5,24.04,-0.64,-6.04,-11.4,17.66666667,34.5,1.3,0,2.5,M3J 1N4
4900,5,2021-02-22,0,26.66666667,17.36,3.18,0.64,-1.94,20.66666667,56.66666667,4.35,0.3,3,M3J 1N4
4901,5,2021-02-23,0,27.33333333,15.82,4.74,2.18,-0.4,16,48.66666667,0.175,0,0.1,M3J 1N4
4902,5,2021-02-24,0,28,14.46,8.34,3.54,-1.26,12.33333333,71.66666667,0,0,0,M3J 1N4
4903,5,2021-02-25,0,28.5,18.75,1.75,-0.75,-3.275,8,50,0,0,0,M3J 1N4
4904,5,2021-02-26,0,24,19.1,3.56,-1.1,-5.68,7.333333333,37,1.55,3.1,0,M3J 1N4
4905,5,2021-02-27,0,26,15.38,6.14,2.62,-0.98,6.333333333,53,4.8,3.3,0,M3J 1N4
4906,5,2021-02-28,0,16,15.84,6.2,2.16,-1.94,7,46.66666667,1.025,0.8,0,M3J 1N4
4907,5,2021-03-01,0,30.33333333,20.42,4.72,-2.42,-9.54,2.666666667,84.66666667,0,0,0,M3J 1N4
4908,5,2021-03-02,0,22.66666667,24.54,0.68,-6.54,-13.76,4,47.66666667,0,0,0,M3J 1N4
4909,5,2021-03-03,0,26.33333333,14.95,7.475,3.05,-1.375,,39.33333333,0,0,0,M3J 1N4
4910,5,2021-03-04,0,32,21.375,1.125,-3.375,-7.85,0,57,0,0,0,M3J 1N4
4911,5,2021-03-05,0,30,22.18,1.54,-4.18,-9.84,3,65.66666667,0,0,0,M3J 1N4
4912,5,2021-03-06,0,31.33333333,22.46,-1.14,-4.46,-7.72,5,49.33333333,0,0,0,M3J 1N4
4913,5,2021-03-07,0,16,23.3,-0.8,-5.3,-9.76,5,60.5,0,0,0,M3J 1N4
4914,5,2021-03-08,0,21,18.48,8.14,-0.48,-9.1,4,40.5,0.05,0,0.1,M3J 1N4
4915,5,2021-03-09,0,31,13.1,10.36,4.9,-0.62,1,44,0,0,0,M3J 1N4
4916,5,2021-03-10,0,16,10.58,14.42,7.42,0.36,0,39.66666667,0,0,0,M3J 1N4
4917,5,2021-03-11,0,25.66666667,5.3,18.3,12.7,7.04,0,80,1.525,1.5,0,M3J 1N4
4918,5,2021-03-12,0,29.66666667,13.86,11.68,4.14,-3.44,0,76,0,0,0,M3J 1N4
4919,5,2021-03-13,0,24.33333333,18.34,5.8,-0.34,-6.46,0,48.66666667,0,0,0,M3J 1N4
4920,5,2021-03-14,0,30.66666667,18.62,3.42,-0.62,-4.66,0,67.33333333,0,0,0,M3J 1N4
4921,5,2021-03-15,0,30.33333333,22.58,-0.42,-4.58,-8.72,0,39.33333333,0,0,0,M3J 1N4
4922,5,2021-03-16,0,7.333333333,17.84,2.84,0.16,-2.52,0,47,0,0,0,M3J 1N4
4923,5,2021-03-17,0,18,12.92,9.06,5.08,1.06,0,34,0.1,0.2,0,M3J 1N4
4924,5,2021-03-18,0,14.33333333,14.88,7.42,3.12,-1.28,0,50.33333333,0.2,0.2,0,M3J 1N4
