"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1548298","A","","","0"
"2012-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1769947","A","","","0"
"2012-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1762454","A","","","0"
"2012-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1531443","A","","","0"
"2012-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1690339","A","","","0"
"2012-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1750854","A","","","0"
"2012-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1761682","A","","","0"
"2012-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1941028","A","","","0"
"2012-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2704488","A","","","0"
"2013-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1304192","A","","","0"
"2013-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1184178","A","","","0"
"2013-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1553500","A","","","0"
"2013-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1609746","A","","","0"
"2013-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1857578","A","","","0"
"2013-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1705426","A","","","0"
"2013-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1626944","A","","","0"
"2013-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1856995","A","","","0"
"2013-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1781606","A","","","0"
"2013-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1860767","A","","","0"
"2013-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2148094","A","","","0"
"2013-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2806867","A","","","0"
"2014-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1294995","A","","","0"
"2014-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1217786","A","","","0"
"2014-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1486902","A","","","0"
"2014-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1676229","A","","","0"
"2014-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1918536","A","","","0"
"2014-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1819821","A","","","0"
"2014-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1733468","A","","","0"
"2014-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1927296","A","","","0"
"2014-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1871784","A","","","0"
"2014-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1956629","A","","","0"
"2014-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2305292","A","","","0"
"2014-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2883418","A","","","0"
"2015-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1428819","A","","","0"
"2015-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1279874","A","","","0"
"2015-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1629491","A","","","0"
"2015-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1810710","A","","","0"
"2015-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2048521","A","","","0"
"2015-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1872456","A","","","0"
"2015-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1884147","A","","","0"
"2015-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1996913","A","","","0"
"2015-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2008088","A","","","0"
"2015-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2190170","A","","","0"
"2015-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2438437","A","","","0"
"2015-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","3169226","A","","","0"
"2016-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1482422","A","","","0"
"2016-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1418813","A","","","0"
"2016-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1772879","A","","","0"
"2016-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1894031","A","","","0"
"2016-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2087015","A","","","0"
"2016-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1973585","A","","","0"
"2016-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1962316","A","","","0"
"2016-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2022670","A","","","0"
"2016-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2092616","A","","","0"
"2016-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2181437","A","","","0"
"2016-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2526807","A","","","0"
"2016-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","3174850","A","","","0"
"2017-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1439340","A","","","0"
"2017-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1442390","A","","","0"
"2017-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1753463","A","","","0"
"2017-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1920770","A","","","0"
"2017-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2093725","A","","","0"
"2017-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2122298","A","","","0"
"2017-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2051995","A","","","0"
"2017-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2245844","A","","","0"
"2017-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2179701","A","","","0"
"2017-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2218988","A","","","0"
"2017-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2731598","A","","","0"
"2017-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","3184793","A","","","0"
"2018-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1517094","A","","","0"
"2018-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1487041","A","","","0"
"2018-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1946476","A","","","0"
"2018-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1939554","A","","","0"
"2018-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2339796","A","","","0"
"2018-06","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2271444","A","","","0"
"2018-07","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2191462","A","","","0"
"2018-08","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2439025","A","","","0"
"2018-09","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2323053","A","","","0"
"2018-10","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2335353","A","","","0"
"2018-11","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2827809","A","","","0"
"2018-12","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","3297785","A","","","0"
"2019-01","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1649322","A","","","0"
"2019-02","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","1501123","A","","","0"
"2019-03","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2017607","A","","","0"
"2019-04","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2009928","A","","","0"
"2019-05","Canada","2016A000011124","Clothing stores [4481]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850083","1.22.1.82","2298252","A","","","0"
